Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
38	-141.73238	69.4176	-19.970444	-287.84616	517.0	972.0962	3720.0	0.0	1000.0	594760.0	0.7625128205128205	-14.734653	5.48023	1.6896405	-36.51834	63.718075	17.57824	146.26492	-8.471188	0.0022362843	-0.045522183	0.008602023	-0.3353591	48.219574	-14.641012	20648.914	-1058.4766	0	0	0.5040684	0.0	1.9880394	0.009536028	780000.0	4101.874686002731
39	-137.75854	71.67672	-34.370384	-295.44028	1269.0	1809.5852	6210.0	0.0	1000.0	620140.0	0.775175	-12.899353	5.3643303	2.6397455	-38.260677	52.187603	21.898706	141.055	-28.018635	-0.011627026	-0.026699714	-3.479018	1.6121157	49.977253	-15.2152	55775.434	-7568.24	0	0	0.7095851	0.0	1.9842119	0.009236683	800000.0	4206.248475313187
40	-150.46094	91.33828	-28.068853	-420.18652	1020.5	1331.114	4840.0	0.0	1000.0	640550.0	0.7811585365853658	-14.197225	6.047113	1.4912232	-43.12196	95.24707	22.93264	136.63258	-79.459854	-0.020602234	-0.15588138	0.20140004	-1.2118816	71.212975	-19.616203	33924.664	-730.1846	0	0	0.16497973	0.0	1.9775301	0.009010826	820000.0	4310.584532260895
41	-144.29996	63.761314	-51.926704	-254.07275	743.5	1161.5819	3940.0	0.0	1000.0	655420.0	0.7802619047619047	-14.409212	5.9947124	2.3401055	-42.639923	103.93529	13.74268	155.06429	-39.432053	0.03400039	-0.081437536	1.8553687	-0.54430604	60.168213	-21.494274	27037.127	-1523.2197	0	0	0.21104997	0.0	1.979206	0.008975191	840000.0	4413.861469745636
42	-154.89885	71.191414	-45.21712	-273.41696	1234.5	1955.7823	6230.0	0.0	1000.0	680110.0	0.7908255813953489	-14.060554	6.1944146	0.43427804	-36.879738	73.24631	19.079554	101.21868	-80.21791	-0.018580489	-0.043527223	-0.42956495	-0.9408233	50.337406	-20.446457	60568.87	-2325.9863	0	0	0.2360825	1.0	1.9781688	0.0066609494	860000.0	4517.101857185364
43	-139.18707	54.867672	-57.622738	-287.10138	888.0	1178.4464	3750.0	0.0	1000.0	697870.0	0.7930340909090909	-14.605956	5.2286096	-0.45911434	-30.824102	106.4969	7.211096	131.53825	-22.539156	0.20571417	-0.15369976	-5.5348744	9.315863	48.61341	-20.829777	32287.527	-312.2627	0	0	0.08495457	0.0	1.9802936	0.008801332	880000.0	4622.840871334076
44	-130.00078	70.243546	-29.364565	-268.99637	805.0	1168.668	4490.0	0.0	1000.0	713970.0	0.7933	-13.10187	4.7259045	-0.4112575	-33.054214	99.36765	8.87401	148.19199	17.726427	0.0037869734	-0.02378782	-2.7432597	-0.10260019	47.558296	-16.37696	22690.807	-703.82715	0	0	0.80445373	0.0	1.9800167	0.009164583	900000.0	4727.057910680771
45	-109.47341	52.8293	-38.199734	-258.134	1113.5	1555.7772	4540.0	0.0	1000.0	736240.0	0.8002608695652174	-11.936263	5.8699703	1.0992389	-33.960827	79.90637	13.907686	134.51352	-92.9806	-0.03366849	-0.13405007	-2.9546275	-0.14287573	46.35299	-18.099148	41090.125	-1743.3457	0	0	0.20273733	0.0	1.9674278	0.00899363	920000.0	4832.324367284775
46	-118.41174	83.055084	42.077454	-267.29892	1016.0	1693.4532	5700.0	0.0	1000.0	756560.0	0.8048510638297872	-11.273325	5.477091	1.4482627	-32.53755	108.0605	11.610188	154.28004	-57.47103	0.01660166	-0.04540953	3.5824478	-1.195919	73.97403	-28.696413	41009.098	-795.1387	0	0	0.23799364	0.0	1.9746524	0.009092597	940000.0	4935.240807056427
47	-148.40031	80.408554	-23.166243	-305.23743	1401.5	2053.449	7030.0	0.0	1000.0	784590.0	0.81728125	-11.915888	7.3451443	4.443193	-39.981785	103.319824	13.251838	155.32002	76.45239	-0.059483584	-0.12829587	1.2744339	34.627098	77.881165	-36.078392	67190.0	-2475.9902	0	0	0.326645	0.0	1.9630052	0.00953046	960000.0	5038.304838418961
48	-128.27347	53.179447	-28.005644	-228.91927	841.5	1390.5153	4130.0	0.0	1000.0	801420.0	0.8177755102040817	-14.544352	6.6994843	4.6345563	-36.64958	136.6664	15.10554	167.69722	43.351494	-0.11772118	-0.17240083	-5.8493223	-0.6639681	51.605873	-24.959583	35528.426	-2194.596	0	0	0.11801068	0.0	1.9678144	0.009256346	980000.0	5141.727719068527
49	-114.92415	78.49733	44.40086	-270.66525	916.5	1314.3146	4520.0	0.0	1000.0	819750.0	0.81975	-12.63361	4.75285	4.973271	-31.952368	96.10137	6.743367	155.17609	-2.013382	0.016107604	-0.043458305	4.847618	1.8840556	69.17929	-25.668629	35316.645	-310.04932	0	0	0.4304906	0.0	1.9684285	0.0087388065	1000000.0	5246.149199008942
50	-103.18453	75.70247	35.586136	-215.56752	868.0	1603.7849	5990.0	0.0	1000.0	837110.0	0.8206960784313726	-11.588493	6.1164246	6.7602057	-33.103806	91.46926	9.019043	153.05551	13.3899975	0.04913874	-0.041439634	-1.4974419	0.6670395	90.466324	-36.825962	30096.049	-1191.7363	0	0	0.37181935	0.0	1.9560106	0.009348063	1020000.0	5351.272045612335
51	-98.55703	85.37222	117.38486	-223.7357	791.0	1159.37	4310.0	0.0	1000.0	852930.0	0.820125	-9.376077	6.6446133	14.9646635	-30.148798	76.58859	25.11725	141.00284	-29.869581	0.02565294	-0.027898736	4.3973517	-1.3729327	98.1805	-32.87642	29381.527	-2083.5938	0	0	0.6899601	0.0	1.9633038	0.0090595465	1040000.0	5454.5449731349945
52	-103.456406	52.609898	-25.501179	-213.16628	1731.0	1499.3329	4670.0	0.0	1000.0	887550.0	0.8373113207547169	-9.084043	6.644781	8.911982	-34.068977	83.89368	6.3681946	154.75432	-41.959698	-0.015475229	-0.19434822	-3.4181027	-11.941259	89.82728	-48.659122	53408.77	-7436.7754	0	0	0.17637835	0.0	1.9666662	0.009152225	1060000.0	5557.653156518936
53	-82.826866	137.17621	459.0965	-228.66225	1047.5	1584.2186	5760.0	0.0	1000.0	908500.0	0.8412037037037037	-10.512302	5.9520326	13.93685	-35.77221	165.16371	12.928335	188.18834	-44.01492	-0.05176588	-0.12255672	-1.8329425	-5.9009705	248.29442	-174.608	42211.87	-6466.0957	0	0	0.33005652	0.0	1.9801793	0.00920943	1080000.0	5661.306498765945
54	-80.28507	102.131615	231.97794	-268.7826	1102.5	1392.4219	4760.0	0.0	1000.0	930550.0	0.8459545454545454	-9.279975	7.0720167	45.057747	-31.598927	93.01261	25.769001	192.06476	37.096443	0.004975693	-0.035779033	-0.41359997	1.2004211	225.58629	-165.70784	38483.383	-3008.627	0	0	0.58303785	0.0	2.0033765	0.009196297	1100000.0	5764.90239238739
55	-71.32027	109.85274	309.4583	-238.98712	1020.0	1286.5186	3880.0	0.0	1000.0	950950.0	0.8490625	-8.538728	6.320347	53.32826	-31.864098	99.0279	26.4893	198.90602	-26.476393	-0.017926939	-0.0396107	0.772666	0.8087082	125.705086	-69.890594	31971.273	-3026.421	0	0	0.25989583	0.0	2.0083199	0.0087785255	1120000.0	5868.645414113998
56	-120.272964	55.299004	-37.803852	-248.87001	1072.5	1545.6548	5560.0	0.0	1000.0	972400.0	0.8529824561403508	-8.960032	5.7531548	39.094776	-26.326733	99.52434	30.534706	204.2695	25.736359	-0.09770702	-0.15550503	-24.56896	3.4805572	59.08371	-30.264034	40121.195	-4411.6123	0	0	0.22615077	0.0	2.010292	0.009273978	1140000.0	5973.443645238876
57	-97.3796	63.127705	21.21285	-224.43904	810.0	1245.9174	4830.0	0.0	1000.0	988600.0	0.8522413793103448	-11.676723	5.2965927	7.96453	-30.091127	104.80108	37.197807	207.57137	-54.543804	-0.011857217	-0.06017878	0.47233582	-2.4992168	75.89582	-34.96285	30018.54	-4207.8257	0	0	0.27584025	0.0	2.0298228	0.008981304	1160000.0	6078.088397502899
58	-104.43945	67.4614	40.53276	-289.03577	779.0	1119.3833	3500.0	0.0	1000.0	1004180.0	0.851	-9.913014	5.4400296	15.859065	-28.45535	68.584435	40.097694	211.61227	-52.241642	-0.39617684	-1.4879459	0.39672887	17.725933	82.17571	-28.484129	24801.03	-3898.5771	0	0	0.025810607	0.0	2.018827	0.009400437	1180000.0	6182.413347959518
