Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
49	-204.46365	81.02895	-63.73182	-375.75522	1541.0	1767.8967	6040.0	0.0	1000.0	912270.0	0.91227	-21.908585	6.8232703	-0.1510971	-45.59095	120.45197	37.302986	235.63367	-12.651645	7.6293943e-10	-0.012895765	1.953125e-07	0.05688301	68.30159	-30.598522	49128.805	-7114.0273	0	0	1.5289621	0.0	1.9730101	0.009092527	1000000.0	9807.989661931992
50	-246.54285	145.30591	20.06698	-496.3546	1110.5	1553.6584	5770.0	0.0	1000.0	934480.0	0.916156862745098	-21.500069	6.7346168	3.1239457	-52.27343	144.34549	50.234215	246.20071	20.458471	1.2207031e-08	-0.011349377	1.5625e-06	-0.16089053	206.60146	-91.71704	45124.47	-7773.508	0	0	1.7670966	0.0	1.955278	0.009026361	1020000.0	10004.642845392227
51	-232.41927	69.979744	-93.18945	-312.26578	1183.0	1583.7869	5510.0	0.0	1000.0	958140.0	0.9212884615384616	-24.145403	8.365283	8.289669	-52.530876	117.63702	48.623043	253.26924	-23.004848	4.577637e-09	-0.013471852	1.5625e-06	0.03828516	72.58719	-37.02434	44947.11	-7739.0	0	0	1.473638	0.0	1.9543525	0.008833808	1040000.0	10200.01863193512
52	-258.0392	187.9498	-25.002659	-826.5082	1052.0	960.0864	3150.0	0.0	1000.0	979180.0	0.9237547169811321	-23.326971	6.9038386	0.8603298	-50.642002	114.20606	57.316593	261.04062	-93.81116	0.0	-0.02222998	-2.9296876e-07	-0.08818296	312.32504	-177.88809	32328.387	-6072.9336	0	0	1.369981	0.0	1.9353133	0.009118324	1060000.0	10396.028580188751
53	-198.18478	147.12222	24.729836	-607.89124	568.5	884.4222	2920.0	0.0	1000.0	990550.0	0.9171759259259259	-21.353987	15.304176	31.305712	-76.39409	104.5267	50.152985	266.0591	-7.9035006	-3.0517577e-09	-0.013858664	2.9296876e-07	-0.15201329	274.9987	-158.62753	17935.39	-5465.215	0	0	1.510835	0.0	1.9493792	0.009308528	1080000.0	10592.804762125015
54	-235.08926	133.42728	2.1691425	-499.68106	1150.5	1416.222	4670.0	0.0	1000.0	1013560.0	0.9214181818181818	-20.390425	11.658353	20.419373	-69.49084	60.2176	25.798355	253.75616	4.6262317	1.6784668e-08	-0.013624751	-3.90625e-07	-0.01665332	200.53085	-108.373764	40757.145	-5958.922	0	0	1.4826295	0.0	1.9534941	0.009046953	1100000.0	10788.343262434006
55	-194.67699	138.35297	3.4092488	-474.87866	613.5	1017.852	3480.0	0.0	1000.0	1025830.0	0.9159196428571429	-20.114416	11.126273	33.66055	-59.696186	101.250084	42.560326	263.64508	-25.24024	4.577637e-09	-0.011479967	1.171875e-06	-0.07594766	240.70375	-118.01323	18148.865	-2573.9297	0	0	1.7461547	0.0	1.9475667	0.009072115	1120000.0	10985.608008146286
56	-155.16689	124.8304	63.921696	-499.1967	1064.0	1403.465	5940.0	0.0	1000.0	1047110.0	0.9185175438596491	-18.265068	10.604761	32.57205	-51.547424	73.369865	37.623978	249.39684	6.682135	-6.1035155e-09	-0.012222699	-7.8125e-07	-0.02565664	171.35971	-92.15294	39823.055	-4532.2305	0	0	1.5948662	0.0	1.9231734	0.009280085	1140000.0	11182.368785142899
57	-221.61731	149.75671	-14.490085	-533.5433	1076.0	1891.4767	8790.0	0.0	1000.0	1068630.0	0.9212327586206897	-19.138979	9.442041	28.546412	-61.09661	104.45759	52.271885	276.02063	-44.520332	0.0	-0.012286948	-7.8125e-07	0.04341797	224.55894	-143.52942	45514.98	-7984.9453	0	0	1.6044137	0.0	1.92705	0.00913754	1160000.0	11379.172283887863
58	-175.73828	108.80484	-51.508827	-524.0046	1230.0	1526.2142	5940.0	0.0	1000.0	1093230.0	0.9264661016949153	-19.338758	10.858867	10.888436	-65.18164	107.64244	64.52244	291.33203	-64.98319	3.0517577e-09	-0.0124551905	2.9296875e-06	-0.3066486	143.12074	-84.238815	53522.414	-9658.6875	0	0	1.606494	0.0	1.9302598	0.0087904325	1180000.0	11575.54909157753
59	-203.66179	154.91635	-8.759593	-535.29846	1182.0	1422.3488	4660.0	0.0	1000.0	1116870.0	0.930725	-18.055256	10.944383	16.631166	-63.00724	118.98681	60.874226	304.3976	-1.9685181	6.1035155e-09	-0.012883042	1.171875e-06	0.05621797	257.7776	-140.28656	36443.75	-7156.6035	0	0	1.5670083	0.0	1.9230027	0.00927684	1200000.0	11772.36754822731
60	-252.65608	178.59177	34.40963	-751.78015	1172.0	1476.1321	4350.0	0.0	1000.0	1140310.0	0.9346803278688525	-20.143854	12.776822	29.359558	-63.55197	111.9785	58.58782	312.9578	-40.43979	6.1035155e-09	-0.013026373	3.90625e-07	-0.040053125	243.28583	-154.93619	37075.65	-6263.2734	0	0	1.5446228	0.0	1.9252586	0.009116558	1220000.0	11969.862892389297
61	-227.08932	121.09029	-31.28548	-496.25662	724.5	769.9251	2240.0	0.0	1000.0	1154800.0	0.9312903225806451	-21.77907	10.949059	23.636185	-81.39048	106.163635	55.917793	323.97214	-35.980827	1.525879e-08	-0.013204219	0.0	-0.057845507	238.59094	-125.290146	29778.287	-6324.7285	0	0	1.5162419	0.0	1.9173975	0.009069364	1240000.0	12166.057473421097
62	-132.51346	105.38889	40.999966	-423.94574	1499.5	1330.0319	4630.0	0.0	1000.0	1184790.0	0.9403095238095238	-17.90501	13.168088	41.219707	-61.83443	80.07036	49.766132	321.97046	-62.92429	-1.5258789e-09	-0.012104503	-3.90625e-07	0.061235156	276.55768	-143.68071	52469.887	-10857.105	0	0	1.6497747	0.0	1.9416342	0.009317615	1260000.0	12362.060195446014
63	-168.03464	173.07468	100.306465	-673.3633	680.5	995.7985	3170.0	0.0	1000.0	1198400.0	0.93625	-13.795795	11.190925	45.92734	-56.567204	133.87158	57.451393	337.29834	-77.80952	1.2207031e-08	-0.013581525	1.2695313e-06	0.036840502	357.79526	-236.43753	27562.367	-9405.734	0	0	1.5292559	0.0	1.9152112	0.0091262	1280000.0	12559.151547908783
