Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
48	-244.5511	68.58551	-109.76935	-347.02942	1017.0	1457.3643	4090.0	0.0	1000.0	857730.0	0.875234693877551	-21.564398	6.6289506	4.5203094	-41.7171	130.84933	10.404483	146.26715	-61.559944	-2.1362304e-08	-0.012928138	1.5625e-06	0.007880078	66.33325	-36.846752	37212.992	-1216.2773	0	0	1.5857644	0.0	1.9024543	0.009050003	980000.0	9452.105692386627
49	-211.89803	81.52635	-29.196726	-310.95746	1330.5	1594.724	4550.0	0.0	1000.0	884340.0	0.88434	-22.939259	5.4571943	2.6442347	-43.911594	106.98443	6.529571	128.39543	-30.643888	1.2207031e-08	-0.013118289	0.0	0.11738496	103.27795	-42.293407	48304.73	-1674.5781	0	0	1.6290661	0.0	1.9049873	0.009349395	1000000.0	9645.47976231575
50	-258.40692	126.96978	3.4709182	-485.14206	1111.5	1834.6996	6050.0	0.0	1000.0	906570.0	0.8887941176470588	-21.66929	7.340781	6.6844244	-44.469414	124.979	18.275507	146.74399	-33.106266	1.2207031e-08	-0.014978039	-2.34375e-06	-0.17252657	139.28545	-65.29695	59416.574	-1827.5742	0	0	1.4880989	0.0	1.8966309	0.009068135	1020000.0	9839.113932132721
51	-254.23686	70.160866	-119.18726	-367.53616	815.0	1470.1002	5750.0	0.0	1000.0	922870.0	0.887375	-26.17462	7.3149886	1.350098	-46.985466	115.42787	13.830493	147.24316	34.068665	-6.1035155e-09	-0.013655066	1.3671875e-06	-0.023665918	59.701267	-31.699785	38829.18	-1952.8242	0	0	1.474588	0.0	1.8953815	0.009159241	1040000.0	10031.827978610992
52	-250.82468	146.0379	-16.963528	-709.03564	1181.5	1186.9468	3910.0	0.0	1000.0	946500.0	0.8929245283018868	-24.427309	7.0627027	3.021422	-48.17945	81.0551	17.303526	127.83052	-59.51371	-4.577637e-09	-0.013870899	0.0	0.08580547	196.84435	-97.44994	35173.79	-3953.002	0	0	1.4878697	0.0	1.9143538	0.00910116	1060000.0	10225.171602487564
53	-232.14156	83.0971	-100.801956	-417.7913	1019.0	1456.0868	4910.0	0.0	1000.0	966880.0	0.8952592592592593	-24.14164	8.738431	6.061432	-62.666534	100.26796	36.660862	158.3491	-90.713615	3.0517577e-09	-0.013425459	-7.8125e-07	-0.008894141	76.052315	-41.46158	38568.96	-2788.3398	0	0	1.5048232	0.0	1.9351587	0.009445678	1080000.0	10417.834968805313
54	-247.72879	122.58618	-2.8308382	-494.9719	1324.0	1719.6086	4900.0	0.0	1000.0	993360.0	0.9030545454545454	-23.834637	7.4467783	8.108516	-47.1321	102.99922	15.241353	144.0037	7.2167864	-5.1879884e-08	-0.014022787	1.7578125e-06	0.14726855	147.9118	-65.262405	58635.51	-3632.9883	0	0	1.4195064	0.0	1.9389141	0.00912407	1100000.0	10610.41145157814
55	-234.03523	102.419846	-48.77369	-528.39124	790.5	1421.8807	5760.0	0.0	1000.0	1009170.0	0.9010446428571428	-23.751087	7.836717	0.7043543	-45.166164	115.268875	32.048286	174.34416	-23.477839	-1.2207031e-08	-0.012896561	7.8125e-07	0.0028939454	103.12105	-54.10097	38993.23	-3448.707	0	0	1.5644369	0.0	1.9471123	0.009181665	1120000.0	10803.975616455078
56	-172.13309	110.27802	42.049507	-445.2458	1155.5	1473.0868	4340.0	0.0	1000.0	1032280.0	0.9055087719298246	-22.686104	7.6503386	3.4637454	-45.45184	82.75351	37.708576	170.92581	-61.67948	4.577637e-09	-0.010360851	0.0	0.017937891	180.29861	-95.1013	40496.793	-3831.9492	0	0	1.6555754	1.0	1.9486105	0.0063401563	1140000.0	10997.537226676941
57	-217.83264	95.37299	-1.5858871	-428.15543	1384.0	1953.7052	6520.0	0.0	1000.0	1059960.0	0.9137586206896552	-20.208418	7.3635845	9.831522	-47.1929	112.07247	40.098755	180.57979	-77.45664	-6.1035155e-09	-0.014959074	-2.34375e-06	0.005215625	140.98581	-81.030975	52253.863	-4829.59	0	0	1.3311229	0.0	1.9536422	0.0087198075	1160000.0	11189.659707307816
58	-190.44618	93.33322	-54.2485	-439.25052	969.5	1270.3955	3340.0	0.0	1000.0	1079350.0	0.9147033898305085	-19.586742	8.13672	8.666182	-48.032673	129.2191	39.602318	192.66336	-35.67749	1.373291e-08	-0.014962724	-7.8125e-07	-0.07186875	79.583336	-43.470173	32085.068	-3528.0645	0	0	1.3527937	0.0	1.9427102	0.009339212	1180000.0	11382.49571299553
59	-218.51408	98.30428	-16.224203	-402.3928	1245.0	1585.3342	4500.0	0.0	1000.0	1104250.0	0.9202083333333333	-19.814453	7.0399013	1.9667844	-47.42658	104.88861	31.06145	189.83278	-40.464596	2.2888184e-08	-0.013555113	3.90625e-07	-0.10730527	109.42049	-50.91768	44122.152	-4948.5703	0	0	1.4950385	0.0	1.9397045	0.009096091	1200000.0	11575.443557024002
