Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
49	-281.79498	93.48556	-95.96251	-441.84662	563.0	1039.9956	3260.0	0.0	1000.0	740140.0	0.74014	-32.49358	7.2740116	0.53031445	-60.50775	34.645473	18.302515	119.373535	-60.84358	1.4141072e-07	-0.4855607	1.953125e-07	-0.6665123	99.059814	-52.71344	18469.166	-2232.0186	2.6517978	0.0389843	0.037277825	0.0	1.8921475	0.008823578	1000000.0	9739.680230140686
50	-339.659	131.7863	-127.75419	-577.7313	36.5	95.14594	350.0	0.0	1000.0	740870.0	0.726343137254902	-29.665924	6.681784	-0.9244961	-56.715206	50.808483	31.919024	136.6272	-43.810585	3.042399e-07	-0.24498972	4.1503907e-07	-0.33449775	141.39087	-71.43569	3157.0476	-2554.0723	2.690782	0.035589933	0.07762184	0.0	1.839695	0.00908206	1020000.0	9934.543441295624
51	-342.005	83.40638	-182.06941	-475.1382	566.0	1161.475	4860.0	0.0	1000.0	752190.0	0.7232596153846154	-34.87142	7.7425475	-10.033158	-59.395737	10.021711	9.680812	76.527985	-26.341982	-7.3496864e-08	-0.5370522	-9.765625e-08	-0.7317657	76.23576	-36.71511	22778.496	-3309.6074	2.726372	0.03550625	0.03493771	0.0	1.8258553	0.0087924	1040000.0	10128.21750831604
52	-324.66	150.7967	-90.096664	-688.1705	676.0	1162.8817	3690.0	0.0	1000.0	765710.0	0.7223679245283019	-33.539536	6.6993103	-8.100188	-57.196274	45.24899	24.904665	134.55214	-28.313368	-1.0070003e-06	-0.6769081	-1.3671875e-06	-0.9190717	169.64877	-74.001144	26767.65	-2649.0684	2.7618783	0.036036015	0.027013179	0.0	1.8046161	0.00862668	1060000.0	10322.437621831894
53	-338.05612	124.46917	-119.564674	-522.8319	530.0	867.1678	2790.0	0.0	1000.0	776310.0	0.7188055555555556	-33.859566	9.581103	-5.6154103	-62.110714	66.038185	34.501137	156.602	-12.686832	-8.5970163e-07	-0.47005257	-1.171875e-06	-0.6358297	119.17995	-50.31195	17197.438	-2283.921	2.7979143	0.03574133	0.03992426	0.0	1.787102	0.008788152	1080000.0	10516.741347551346
54	-363.05386	147.85515	-114.3671	-659.4623	703.5	1898.3763	8060.0	0.0	1000.0	790380.0	0.7185272727272727	-34.984673	9.8415785	-2.0593276	-63.161026	50.33962	20.756481	143.38815	-14.2873955	8.717665e-07	-0.6328881	1.171875e-06	-0.85397226	172.09882	-74.13753	36657.793	-5139.9277	2.8336556	0.036434174	0.02940459	0.0	1.7547846	0.009048497	1100000.0	10710.531190872192
55	-318.72345	137.16615	-68.56868	-652.0712	280.5	839.83606	3330.0	0.0	1000.0	795990.0	0.7107053571428571	-36.46543	9.435637	-3.0332077	-65.50325	49.953377	38.358902	175.68726	-39.12297	-5.738614e-07	-0.4886575	-7.8125e-07	-0.65763086	179.4584	-94.90429	13586.781	-2725.3115	2.8700898	0.034695387	0.03970132	0.0	1.7260392	0.009125142	1120000.0	10905.697985887527
56	-284.10712	129.14832	-90.38407	-606.9372	509.0	823.6802	3280.0	0.0	1000.0	806170.0	0.7071666666666667	-31.44009	10.016554	-0.29436022	-63.208088	31.283894	36.44466	177.17784	-47.26596	-9.444093e-07	-0.4509551	-1.2695313e-06	-0.60434055	155.35957	-77.08895	10107.225	-1421.4385	2.9047852	0.034451723	0.043208554	0.0	1.7137365	0.009245584	1140000.0	11100.062545537949
57	-336.28134	125.4082	-94.23388	-558.659	795.0	1300.6401	4410.0	0.0	1000.0	822070.0	0.7086810344827587	-30.29286	8.202519	-6.163329	-67.39101	41.48858	34.89296	181.14615	-47.076744	2.618513e-06	-0.7338606	3.515625e-06	-0.9808629	141.32869	-72.88307	33368.69	-5429.2324	2.9392369	0.035836697	0.025780061	0.0	1.7128844	0.0092551755	1160000.0	11294.419267177582
58	-277.33694	103.31211	-135.85854	-511.48047	505.0	910.5301	3440.0	0.0	1000.0	832170.0	0.705228813559322	-32.2226	8.578075	-5.103582	-65.41139	70.198975	46.43309	193.85698	-39.452003	2.1235778e-07	-0.58063143	2.9296876e-07	-0.77308	120.18123	-70.79347	18543.805	-3525.3467	2.9750736	0.035481215	0.032961197	0.0	1.680788	0.009109073	1180000.0	11488.14159488678
