Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
262	4.68945	1.4406366	6.8235025	0.021224374	166.63333	152.54147	580.0	0.0	1000.0	691909.0	0.08769442332065906	0.45914388	0.2989044	1.5728585	-0.048347548	18.842083	17.02367	91.81237	-18.687094	-8.138021e-09	-0.00029407348	1.2207032e-07	-0.0019131593	0.016887028	-0.014238303	359.00027	-292.0634	0	0	1.0	1.1285696	0.003731267	7890000	75831.17116618156
263	3.6569633	1.9465747	8.583093	-0.15557727	134.56667	101.75908	344.0	0.0	1000.0	695946.0	0.0878719696969697	0.39476198	0.33101332	1.6711177	-0.12076693	14.607497	16.254135	95.42726	-16.928913	1.1698405e-08	-0.00090540113	-2.2786459e-07	0.0011506835	0.018167669	-0.016054088	262.66266	-216.55927	0	0	1.0	1.1284955	0.0008008575	7920000	76123.1833782196
264	3.641869	1.9212452	6.7748175	-0.02173545	134.63333	114.57995	387.0	0.0	1000.0	699985.0	0.08804842767295598	0.37223932	0.31399024	1.5373455	-0.14980888	14.236135	14.689422	82.29806	-11.801994	-4.0690105e-09	-0.0014874614	1.3020833e-07	0.0013800294	0.016972013	-0.0148173245	225.50566	-187.3621	0	0	1.0	1.128334	0.0016353185	7950000	76413.78512120247
265	3.8592227	2.0732853	7.5050063	-0.2637275	171.13333	155.46999	666.0	0.0	1000.0	705119.0	0.08836077694235589	0.3812551	0.30935037	1.4819361	-0.090234354	15.096278	17.737314	99.00478	-12.682569	2.0345052e-09	-0.0010759033	-3.5807292e-07	0.00073320314	0.019287968	-0.016970359	410.51294	-330.6011	0	0	1.0	1.1282334	0.0019452865	7980000	76705.4117205143
266	3.892408	2.33595	7.1205335	-1.1941831	155.13333	157.98834	689.0	0.0	1000.0	709773.0	0.08861086142322097	0.42372322	0.3361538	1.5390145	-0.21435957	20.09814	19.250233	103.97117	-15.5903	-2.0345052e-09	-0.0006081034	-5.6966147e-08	0.0012426595	0.015568902	-0.013750247	352.59406	-289.3952	0	0	1.0	1.1280628	0.0016046952	8010000	76992.3282096386
267	3.7202084	1.9420506	8.151421	-0.4104175	119.73333	107.722145	429.0	0.0	1000.0	713365.0	0.08872699004975125	0.37925097	0.33250847	1.4851809	-0.23022807	12.068809	15.507717	90.608505	-15.952074	-3.5603842e-09	-0.0008834269	-4.8828124e-08	0.0021700277	0.018176192	-0.015824921	245.2176	-186.50003	0	0	1.0	1.1278479	0.0010690743	8040000	77274.45151400566
268	4.336732	1.8040409	8.099756	0.0029621148	130.7	109.65434	391.0	0.0	1000.0	717286.0	0.08888302354399008	0.42713854	0.32820922	1.6182221	-0.21257403	15.280035	15.103528	92.94684	-11.912399	2.4414062e-08	-0.0005775675	1.4648438e-07	-0.0007530599	0.02149221	-0.018772218	286.52304	-202.15976	0	0	1.0	1.127605	0.0008575343	8070000	77557.32842707634
269	3.1424925	1.824831	6.365066	-0.0048079984	111.0	112.610245	415.0	0.0	1000.0	720616.0	0.08896493827160494	0.3425027	0.33442363	1.6985478	-0.17812195	12.221538	12.941487	86.05439	-12.95132	-1.1698405e-08	-0.0010286124	-4.0690105e-09	-0.001050822	0.015113928	-0.013664944	228.74916	-183.1708	0	0	1.0	1.1274407	0.00096334104	8100000	77837.38155412674
270	4.53303	2.0644834	7.2522473	0.004930968	142.56667	135.66913	547.0	0.0	1000.0	724893.0	0.08916273062730627	0.41991988	0.28323236	1.4583683	-0.1845911	13.99819	14.501459	89.82881	-11.982609	-6.1035155e-09	-0.0007864685	1.8717448e-07	3.5668945e-05	0.022796297	-0.01996318	302.06998	-247.4461	0	0	1.0	1.1273577	0.00062229193	8130000	78121.0325050354
271	3.880451	2.1629024	7.3042536	-0.42537272	113.433334	94.680405	312.0	0.0	1000.0	728296.0	0.08925196078431373	0.40879226	0.34355196	1.7099619	-0.14384821	12.891552	14.748434	97.19044	-9.482677	1.2715658e-08	-0.0015522679	-3.7434896e-07	-0.00024316406	0.018557163	-0.01624199	256.76917	-213.5016	0	0	1.0	1.1274376	0.0012215625	8160000	78403.48043489456
272	3.971808	1.9266465	6.881137	-0.00019619771	137.4	118.85133	441.0	0.0	1000.0	732418.0	0.08942832722832723	0.41359192	0.3212023	1.7219588	-0.12243025	11.734741	14.444496	86.88691	-13.76519	1.2207031e-08	-0.014362992	0.0	0.005374837	0.020687994	-0.017952092	254.68742	-195.6497	0	0	79.0	1.1273143	0.0063752676	8190000	78719.5607740879
273	4.5487943	1.3801004	7.041921	1.621537	150.8	121.89515	433.0	0.0	1000.0	736942.0	0.08965231143552312	0.44318983	0.33678725	1.5060469	-0.21198125	16.660265	14.8550625	101.67922	-8.331846	4.83195e-09	-0.014825252	1.3020833e-07	0.0065380204	0.02164556	-0.018852552	395.58078	-330.69815	0	0	79.0	1.108448	0.005579068	8220000	79044.35509610176
274	4.1414304	1.6152568	6.8767314	0.93157196	122.13333	103.0203	410.0	0.0	1000.0	740606.0	0.08977042424242425	0.44125995	0.3546699	1.6414646	-0.23223485	14.250558	15.714533	111.706535	-10.47418	8.138021e-09	-0.015342833	-3.2552084e-08	0.0040162434	0.02729045	-0.024522591	271.77432	-219.51425	0	0	79.0	1.0934756	0.0063875946	8250000	79371.478556633
275	4.4247966	2.0373588	7.944983	0.005785425	139.43333	123.294136	500.0	0.0	1000.0	744789.0	0.08995036231884058	0.4322691	0.33462766	1.6517692	-0.11010903	12.810615	14.926001	83.34548	-18.653872	4.3233235e-09	-0.015516526	-1.2207032e-07	0.012474211	0.020978946	-0.018488182	305.70193	-248.51016	0	0	79.0	1.056555	0.0061855866	8280000	79697.91721963882
276	3.8511007	2.008313	7.096711	-0.94178903	166.0	153.59079	597.0	0.0	1000.0	749769.0	0.09022490974729241	0.4026407	0.33258894	1.5901861	-0.2870993	16.43618	17.660225	108.35489	-11.2689	-1.5767416e-08	-0.015898697	-7.1614585e-07	-0.007402718	0.014813979	-0.012971405	335.99365	-271.62274	0	0	79.0	1.0339334	0.0072116056	8310000	80018.79464483261
277	4.2766023	2.2999368	8.856949	-0.50325215	147.1	141.08849	535.0	0.0	1000.0	754182.0	0.0904294964028777	0.42648783	0.32894164	1.6009583	-0.14963725	19.12714	17.538193	102.03344	-15.838326	-6.1035155e-09	-0.015776763	-1.6276041e-07	0.028528214	0.021752685	-0.018865066	333.07938	-267.73517	0	0	79.0	1.002794	0.007150274	8340000	80335.00143146515
278	4.1676054	2.329973	8.201442	-0.008930218	152.73334	142.02887	556.0	0.0	1000.0	758764.0	0.09065280764635604	0.4258405	0.3557658	1.7233567	-0.22860226	14.359952	17.485334	101.01296	-19.415136	1.6276042e-08	-0.015550191	3.90625e-07	0.0049458332	0.017526954	-0.015141239	276.4182	-210.10599	0	0	79.0	0.97167087	0.0075082467	8370000	80650.81564450264
279	4.166883	1.969578	6.5648184	-0.4813732	128.03334	122.29377	404.0	0.0	1000.0	762605.0	0.09078630952380952	0.45460698	0.34196764	1.6399506	-0.059708305	16.490875	17.179674	89.61779	-17.430733	-2.0345052e-09	-0.009858689	4.2317708e-07	0.011294076	0.021076508	-0.018439032	300.15945	-249.80824	0	0	53.0	0.9462634	0.009733833	8400000	80955.57199048996
280	4.336196	1.7490058	8.067804	1.6054398	117.833336	140.4258	601.0	0.0	1000.0	766140.0	0.09088256227758007	0.433162	0.33078527	1.5233763	-0.12421448	13.1152725	17.082796	110.949715	-19.044153	-3.0517577e-09	0.0077444757	-1.3020833e-07	0.0071512046	0.019476213	-0.01663254	278.63724	-230.65471	0	0	1.0	0.9160018	0.01755543	8430000	81237.87091183662
281	4.3278375	2.1602015	7.8711886	-0.06519812	139.43333	154.26938	573.0	0.0	1000.0	770323.0	0.09105472813238771	0.44958365	0.34429407	1.6953186	-0.084098816	13.202727	16.369322	97.34891	-16.00301	-8.138021e-09	0.0058943704	6.510417e-08	-0.007603353	0.019003434	-0.016025573	296.6748	-244.74184	0	0	1.0	0.91555434	0.014878446	8460000	81520.42786288261
282	4.136817	2.1281326	7.271274	-0.0216659	151.06667	117.73074	363.0	0.0	1000.0	774855.0	0.09126678445229681	0.41074392	0.34951863	1.5779477	-0.058592167	13.782939	17.39188	100.81021	-8.267328	0.0	-0.0007847331	4.0690105e-09	-0.0031155273	0.01709454	-0.014457165	325.5077	-262.87006	0	0	1.0	0.91518736	0.0025865482	8490000	81802.83077645302
283	4.002207	2.0697703	8.012085	0.002476149	153.33333	133.52635	437.0	0.0	1000.0	779455.0	0.09148532863849765	0.41353908	0.33737835	1.5409507	-0.15738969	14.976849	15.744821	86.54455	-10.810007	-2.4414062e-08	-0.00072203984	8.138021e-09	-0.0028668214	0.015281456	-0.012776042	306.788	-246.88124	0	0	1.0	0.91501206	0.0020354488	8520000	82086.059653759
284	4.208244	2.230462	7.626924	-0.96543664	119.333336	116.06847	433.0	0.0	1000.0	783035.0	0.09158304093567252	0.42235854	0.34062228	1.6462044	-0.16326225	13.040743	15.426532	80.04754	-15.789529	4.4759116e-08	-0.0008804738	1.7089843e-07	-0.0033295574	0.016284175	-0.013848149	384.22546	-275.6986	0	0	1.0	0.91508955	0.0029460855	8550000	82368.44101452827
285	4.7009387	2.0032628	8.390721	-0.11278	137.2	134.4858	530.0	0.0	1000.0	787151.0	0.0917425407925408	0.46602753	0.3585519	1.5929109	-0.25715232	11.462566	14.351406	81.68813	-9.007731	-4.0690105e-09	0.00031822003	-4.5572918e-07	-0.006950716	0.020349752	-0.016956702	337.69846	-268.3687	0	0	1.0	0.9154344	0.0044457503	8580000	82650.935485363
286	4.4832516	1.9164692	7.3889537	-0.3051798	152.0	142.50053	538.0	0.0	1000.0	791711.0	0.09195249709639954	0.4623646	0.37322256	1.5974407	-0.2085011	19.11232	18.877062	94.100426	-9.346638	1.5258789e-09	0.0025651737	1.13932295e-07	-0.007665511	0.018900868	-0.015782513	356.7926	-287.9657	0	0	1.0	0.91594565	0.006789588	8610000	82934.41337442398
287	3.5967686	1.9691917	8.050714	-0.014001071	130.6	131.62234	398.0	0.0	1000.0	795629.0	0.09208668981481481	0.36509013	0.36500284	1.5608286	-0.14474651	13.508506	18.212967	96.51519	-11.287954	2.4414062e-08	4.308268e-05	-1.4648438e-07	0.0052139163	0.016187474	-0.014151135	215.07143	-168.86343	0	0	1.0	0.9164167	0.004094952	8640000	83215.48378491402
288	4.5284953	2.198651	8.406943	0.002693101	105.1	97.429756	394.0	0.0	1000.0	798782.0	0.09213171856978085	0.44159392	0.3295227	1.5866978	-0.10982439	12.515651	15.576449	84.98025	-12.335714	-3.153483e-08	0.0010249238	9.765625e-08	0.0020456545	0.019097332	-0.015758596	242.02742	-197.10359	0	0	1.0	0.91695386	0.0035353422	8670000	83497.79699850082
289	4.425256	1.9954411	7.3420196	0.0027375	144.43333	155.18347	705.0	0.0	1000.0	803115.0	0.09231206896551725	0.45465976	0.3238356	1.6151289	-0.11714277	12.014969	15.620485	97.99382	-20.336712	-4.679362e-08	0.0034510265	6.510417e-08	0.002980957	0.017634856	-0.014747287	339.75174	-273.34412	0	0	1.0	0.91750264	0.011997042	8700000	83781.43816637993
290	4.0682282	2.279365	7.5121827	-0.002879915	141.2	152.6771	550.0	0.0	1000.0	807351.0	0.09248006872852234	0.427499	0.32309604	1.5809846	-0.120184794	14.472644	16.946589	102.32956	-11.073867	-1.2207031e-08	-0.0011801717	-1.7903646e-07	-0.0058850753	0.01997965	-0.017137567	301.82507	-239.37032	0	0	1.0	0.9180434	0.0042724987	8730000	84064.40346932411
291	4.090512	2.033479	7.668528	-0.019246066	124.1	133.41573	532.0	0.0	1000.0	811074.0	0.09258835616438356	0.43015072	0.33108252	1.4999186	-0.119597495	14.126263	14.578712	86.57648	-12.006277	4.0690104e-08	-2.676595e-05	-4.4759113e-07	0.009331332	0.0187719	-0.015996573	234.00505	-190.42833	0	0	1.0	0.9185392	0.0062384866	8760000	84347.32683324814
292	4.606462	2.2311497	7.512862	-0.15436617	148.53334	148.71532	638.0	0.0	1000.0	815530.0	0.0927792946530148	0.4372381	0.32873708	1.5321124	-0.10557613	15.03123	16.878567	102.61318	-7.771703	1.2207031e-08	-9.988709e-05	-5.2083334e-07	-0.002693327	0.017413054	-0.014911589	296.7135	-245.90726	0	0	1.0	0.9191073	0.003129	8790000	84630.65685415268
293	4.13021	2.1059794	7.2973757	-0.022497986	123.4	127.59979	482.0	0.0	1000.0	819232.0	0.09288344671201815	0.40472662	0.3585302	1.5355113	-0.18310057	12.869235	16.638628	94.13733	-13.970535	2.4414062e-08	-0.00041046957	3.2552084e-08	0.0017246745	0.01815529	-0.015849508	239.98483	-198.80533	0	0	1.0	0.91971684	0.0038935577	8820000	84912.55725479126
294	3.988467	2.1547604	7.348197	-0.015327014	119.9	118.129974	378.0	0.0	1000.0	822829.0	0.09297502824858757	0.42347676	0.34264243	1.7058328	-0.098490596	12.44326	15.968478	93.94994	-17.540428	4.0690105e-09	-0.0001488912	1.4648438e-07	-0.005600391	0.018183405	-0.015866209	260.78836	-211.23846	0	0	1.0	0.92052525	0.002746929	8850000	85194.72429871559
295	3.7376356	1.9333386	6.9089093	-0.529532	164.6	110.84722	419.0	0.0	1000.0	827767.0	0.0932170045045045	0.41025478	0.32528278	1.5659945	-0.11657567	16.377092	17.343506	100.61299	-7.5067883	2.4414062e-08	-0.0010858215	-8.138021e-09	-0.0009562093	0.0154046025	-0.01296387	271.73004	-212.19524	0	0	1.0	0.9215274	0.0036107835	8880000	85476.6772480011
296	4.2618637	1.810847	7.7216163	-0.004022819	142.36667	136.37314	599.0	0.0	1000.0	832038.0	0.09338249158249158	0.41499433	0.32004037	1.6282694	-0.121803254	18.015928	16.635426	90.13914	-6.9371424	6.510417e-08	-0.0015607564	4.2317708e-07	0.0048913737	0.021222986	-0.017836362	322.39886	-271.98035	0	0	1.0	0.9224507	0.0023680478	8910000	85760.25733947754
297	3.9044118	2.051633	7.2640157	-0.015962202	141.2	135.24481	539.0	0.0	1000.0	836274.0	0.09354295302013423	0.42232987	0.3313062	1.5542538	-0.1589285	13.830153	14.958192	78.19432	-14.105427	0.0	0.0021899901	-1.3020833e-07	0.009681771	0.018905064	-0.015797446	352.0354	-285.45374	0	0	1.0	0.9235636	0.010087171	8940000	86044.3709294796
298	3.7525074	1.9943784	7.086498	-0.8734998	188.6	139.8007	554.0	0.0	1000.0	841932.0	0.09386086956521739	0.3654556	0.33259046	1.5264755	-0.19753562	15.449473	18.645815	97.891235	-11.130666	-2.0345052e-08	-0.00021688233	3.092448e-07	-0.0007014486	0.016737588	-0.014547767	390.023	-327.02536	0	0	1.0	0.924587	0.002062941	8970000	86328.24875569344
299	4.983434	1.5484271	8.228189	1.167681	209.36667	144.24826	540.0	0.0	1000.0	848213.0	0.09424588888888889	0.50238645	0.29234502	1.6302636	-0.15673031	23.101162	21.157425	103.4601	-14.069083	-1.0172526e-08	0.00011117147	3.2552083e-07	0.007499479	0.024943143	-0.021406535	434.93088	-358.231	0	0	1.0	0.9255303	0.0062102643	9000000	86614.5911860466
300	4.0426226	2.288796	7.098415	-1.3410678	155.76666	119.84259	438.0	0.0	1000.0	852886.0	0.09445027685492802	0.4334255	0.34509835	1.6741837	-0.32592776	18.199835	18.422766	100.20097	-11.8225155	-1.8310548e-08	-0.00062324014	-1.953125e-07	0.0005458008	0.024207784	-0.021022812	305.55667	-242.064	0	0	1.0	0.92645913	0.0011484952	9030000	86900.19344615936
301	4.62078	1.9414842	7.3191514	-0.0101724565	202.83333	132.47166	470.0	0.0	1000.0	858971.0	0.09480916114790287	0.48108384	0.2923858	1.7373183	-0.2609125	17.105816	16.992695	92.38643	-15.281528	-8.138021e-09	0.00018526205	4.0690104e-08	0.0068008546	0.021924585	-0.01883226	373.68686	-292.30194	0	0	1.0	0.9274773	0.0056718276	9060000	87187.17697072029
302	4.3541512	1.9881656	7.569896	-1.5154163	192.3	114.553665	382.0	0.0	1000.0	864740.0	0.09513091309130912	0.49209225	0.29830492	1.7888824	-0.3245677	21.446056	17.737381	102.2205	-10.134613	-4.0690105e-09	-0.0008113688	1.6276041e-07	-0.0019420899	0.027993437	-0.02477282	368.65732	-292.8957	0	0	1.0	0.9285773	0.0044856295	9090000	87474.0980849266
303	4.3357525	2.1119614	8.047266	-0.014520606	152.23334	128.47067	423.0	0.0	1000.0	869307.0	0.09531875	0.44627145	0.31861722	1.428649	-0.270481	18.04232	16.694855	85.48301	-9.227091	2.0345052e-09	7.75594e-05	-1.6276042e-08	-0.01232828	0.019810457	-0.017380372	263.679	-202.96942	0	0	1.0	0.9295984	0.0057146917	9120000	87757.91492033005
304	4.707281	2.166962	7.8366795	-0.12930597	164.16667	135.68814	505.0	0.0	1000.0	874232.0	0.09554448087431694	0.4756844	0.33250737	1.7422606	-0.1697581	15.8386965	15.845974	82.40256	-12.619924	3.153483e-08	0.0009961934	-4.2317708e-07	-0.0028194336	0.01992659	-0.017394453	328.8411	-267.53516	0	0	1.0	0.9306735	0.0066122217	9150000	88042.60955691338
305	4.2670927	2.166307	7.4528136	-0.040114027	149.46666	135.88493	599.0	0.0	1000.0	878716.0	0.095720697167756	0.44565853	0.34705696	1.8517287	-0.18183173	15.853415	18.647106	93.31615	-16.21339	-7.1207684e-09	-0.0007025269	1.3020833e-07	0.0011485678	0.017347591	-0.01433604	300.53217	-242.2003	0	0	1.0	0.93149525	0.0012226246	9180000	88324.8220012188
306	5.0095434	1.6160012	7.337611	-0.01549359	146.9	115.68963	444.0	0.0	1000.0	883123.0	0.09588740499457112	0.5506676	0.32302755	1.6568066	-0.12302421	15.819806	17.029375	93.08965	-13.581656	-2.0345052e-09	-0.0005455994	1.6276041e-07	0.008944759	0.017745936	-0.014569819	313.37387	-259.43936	0	0	1.0	0.9320447	0.003252041	9210000	88610.54515123367
307	3.7858167	2.3251548	7.634419	-0.19380087	125.36667	136.07216	503.0	0.0	1000.0	886884.0	0.09598311688311688	0.4064699	0.34146816	1.567983	-0.20820555	12.862477	15.689168	84.129745	-12.573675	-6.1035155e-09	-0.0013636862	5.533854e-07	-0.002627881	0.013851404	-0.011001258	268.20862	-218.9002	0	0	1.0	0.93253106	0.00324217	9240000	88892.5291492939
308	4.6363635	1.5031146	7.1112947	0.7968673	180.2	133.12386	412.0	0.0	1000.0	892290.0	0.09625566343042072	0.50536835	0.28994623	1.610417	-0.17227311	16.330069	16.64681	94.55486	-8.061356	-4.0690105e-09	-0.0002470988	-6.510417e-08	0.004380314	0.026160518	-0.022274788	373.0202	-289.0713	0	0	1.0	0.93300825	0.0036230085	9270000	89177.723300457
309	4.4578314	1.4742866	7.4191175	1.8416209	143.73334	116.747574	459.0	0.0	1000.0	896602.0	0.09640881720430107	0.47108278	0.31793955	1.5109457	-0.19553846	18.307013	16.791254	97.533325	-10.721474	3.5603842e-09	1.3693746e-05	0.0	0.003436442	0.023700757	-0.019875575	315.54562	-240.3754	0	0	1.0	0.93348676	0.0035341883	9300000	89463.13651371002
310	4.331398	2.0260594	6.4560657	-0.0016750628	137.5	146.46132	515.0	0.0	1000.0	900727.0	0.09654094319399785	0.42792785	0.32017803	1.462429	-0.24797954	14.388444	17.02447	97.42796	-10.5812235	-5.086263e-10	-9.544881e-06	9.1959635e-07	0.007201082	0.015020814	-0.0124419555	278.99326	-222.60551	0	0	1.0	0.933975	0.0027402241	9330000	89745.61929106712
311	3.8810837	1.7383621	7.0280857	-0.004842911	127.63333	128.93448	474.0	0.0	1000.0	904556.0	0.09664059829059829	0.42564145	0.30412227	1.4659545	-0.1108475	14.5965395	17.71563	92.21146	-15.1293125	6.1035155e-09	0.00064454344	-2.360026e-07	-0.004332202	0.018726112	-0.01568217	277.98218	-228.48578	0	0	1.0	0.9344382	0.0057074036	9360000	90028.73931717873
312	3.9544513	1.6819903	7.4364405	-0.0029820332	154.0	143.31596	485.0	0.0	1000.0	909176.0	0.09682385516506922	0.38906127	0.33546323	1.577564	-0.18421291	14.079031	17.65789	83.47	-10.26441	0.0	5.2750653e-05	8.138021e-08	-0.0039644856	0.0216573	-0.018738093	316.2264	-265.7384	0	0	1.0	0.9347535	0.0021313152	9390000	90311.83816099167
313	4.5115333	1.7346638	7.3999915	-0.1968548	167.36667	157.68102	457.0	0.0	1000.0	914197.0	0.09704851380042463	0.48516485	0.30918226	1.5703322	-0.14882815	19.105116	22.360916	100.148674	-14.337353	5.086263e-09	-0.00062289124	4.8828124e-08	0.00255874	0.020156177	-0.016990382	330.32968	-263.008	0	0	1.0	0.93493474	0.0042641843	9420000	90596.64651489258
314	4.0814147	2.1345906	7.550303	-0.0024994905	146.73334	154.20439	552.0	0.0	1000.0	918599.0	0.09720624338624338	0.4456392	0.32597032	1.5824703	-0.049226247	17.117601	19.670303	92.6716	-9.841671	5.086263e-09	-0.0007251083	2.4414062e-08	-0.00040736492	0.014796039	-0.01235734	327.38672	-262.73618	0	0	1.0	0.93528384	0.00081334845	9450000	90879.1707046032
315	4.976827	2.1147919	8.744642	-0.06021659	129.16667	134.88097	439.0	0.0	1000.0	922474.0	0.09730738396624472	0.4891619	0.33180156	1.662631	-0.14441915	17.264229	18.313383	88.32319	-11.073351	-1.4241537e-08	-0.0009798707	0.0	9.316406e-05	0.024469046	-0.020775856	344.62976	-287.5041	0	0	1.0	0.9354487	0.0016203587	9480000	91164.03577828407
316	4.8605475	1.5111083	6.8752418	0.018127862	210.86667	167.96959	660.0	0.0	1000.0	928800.0	0.09766561514195583	0.51484746	0.32527393	1.6719664	-0.15767312	15.290049	18.3187	99.157166	-12.812004	-3.0517577e-09	-0.0007635295	1.953125e-07	-0.0037523438	0.025975157	-0.022140212	410.85455	-325.04764	0	0	1.0	0.93547356	0.0024959855	9510000	91450.46671199799
317	4.2753634	1.94019	6.6013618	-0.00045227428	170.83333	123.00979	453.0	0.0	1000.0	933925.0	0.09789570230607966	0.4585989	0.3244764	1.5546374	-0.1335915	19.031054	19.602243	92.76121	-10.748156	3.8146972e-08	-0.0009795639	-8.5449216e-08	0.0002067037	0.01819706	-0.015678205	296.25854	-229.014	0	0	1.0	0.9354374	0.0010872089	9540000	91734.77181529999
318	4.981928	1.9678481	7.8912363	0.00061274384	123.53333	103.51062	359.0	0.0	1000.0	937631.0	0.0979760710553814	0.4909895	0.30730432	1.4849908	-0.14189874	15.202337	17.097122	91.73312	-9.933509	1.1189779e-08	-0.0011083374	8.138021e-08	0.0006738444	0.02178118	-0.018479286	227.0774	-180.56284	0	0	1.0	0.9354107	0.001144851	9570000	92019.33012723923
319	5.0557065	2.0128675	7.771264	-0.94026464	174.0	124.18373	424.0	0.0	1000.0	942851.0	0.09821364583333334	0.53763956	0.30345422	1.4861797	-0.12808059	16.465418	15.801649	88.09493	-10.5048485	-3.306071e-09	-0.001269644	2.9296876e-07	-0.0006591797	0.023176033	-0.019487623	376.52307	-284.7478	0	0	1.0	0.9354723	0.00306219	9600000	92304.7429959774
320	4.620849	1.9186218	7.574399	-0.015828507	131.36667	104.52384	394.0	0.0	1000.0	946792.0	0.09831692627206647	0.46264336	0.3521527	1.6198857	-0.339619	14.794904	15.8524	98.7018	-18.762676	7.1207684e-09	-0.0010728108	1.0172526e-07	0.002503064	0.02308616	-0.019919474	245.42598	-188.96614	0	0	1.0	0.93554664	0.0010670411	9630000	92588.50460839272
321	4.5002995	1.5481287	7.42249	0.0031665193	165.0	142.69688	572.0	0.0	1000.0	951742.0	0.098524016563147	0.47203234	0.3279236	1.555882	-0.2087038	15.473905	15.296451	84.78342	-12.611748	-2.339681e-08	-0.0014228963	-1.4648438e-07	-0.0012481445	0.020945083	-0.017873859	280.6512	-220.84401	0	0	1.0	0.9356653	0.0023037158	9660000	92873.16414260864
322	5.1152453	1.1202439	6.7071424	2.5209975	199.33333	147.13538	490.0	0.0	1000.0	957722.0	0.09883611971104231	0.53570443	0.27057362	1.5332752	-0.068599775	20.080503	17.802416	90.77325	-20.15868	2.339681e-08	-0.00061381736	1.7903646e-07	-0.0003341797	0.023444759	-0.018738246	371.57025	-298.37286	0	0	1.0	0.9357386	0.0015859819	9690000	93159.76124286652
323	5.0470576	1.7662317	7.2243	0.004785264	128.53334	97.204506	302.0	0.0	1000.0	961578.0	0.09892777777777778	0.49379128	0.3140669	1.4629155	-0.16863944	20.361807	18.851654	92.31477	-11.8901825	-2.0345052e-09	-0.0007895864	-2.360026e-07	-0.0007548421	0.020121846	-0.016465364	341.26602	-281.059	0	0	1.0	0.9358075	0.0014505681	9720000	93444.09830737114
324	4.647112	2.002562	7.647477	-0.0033489084	180.46666	135.37422	435.0	0.0	1000.0	966992.0	0.09917866666666666	0.483754	0.32177493	1.577211	-0.05474599	15.533028	15.90024	81.22988	-12.1142025	-4.5776368e-08	-0.00087935285	6.510417e-08	0.0014557292	0.020023262	-0.016052699	324.9529	-254.69308	0	0	1.0	0.93604153	0.0009310378	9750000	93728.7292137146
325	4.3202953	2.3389685	7.489593	-1.1310508	177.16667	140.95721	524.0	0.0	1000.0	972307.0	0.09941789366053169	0.45496714	0.34141406	1.62402	-0.19503762	19.887613	19.551802	100.10225	-10.988982	-1.1189779e-08	-0.0008739604	-8.138021e-08	0.0020010907	0.019604836	-0.01695167	298.81067	-230.16025	0	0	1.0	0.9365412	0.00069182843	9780000	94012.3427221775
326	5.134165	1.9731085	8.356866	-0.04192744	163.26666	158.29697	700.0	0.0	1000.0	977205.0	0.0996131498470948	0.54350126	0.35474628	1.70059	-0.22421736	19.400454	17.970312	89.13823	-10.200443	3.051758e-08	-0.00034067384	3.092448e-07	0.00057039387	0.018249702	-0.01482744	336.92636	-260.37073	0	0	1.0	0.9368759	0.0018360581	9810000	94297.06311821938
327	4.948318	1.3459867	6.9462385	1.8079532	193.8	146.43416	471.0	0.0	1000.0	983019.0	0.09990030487804878	0.5188563	0.31355333	1.5796306	-0.10028847	19.256844	18.392206	97.13364	-9.709193	1.0172526e-09	-0.0002923828	-3.90625e-07	0.0035535807	0.016613334	-0.013105547	409.24365	-328.9037	0	0	1.0	0.93685454	0.0012549983	9840000	94582.53020572662
328	5.0735416	1.921135	7.609577	0.002499216	150.9	134.30348	529.0	0.0	1000.0	987546.0	0.10005531914893617	0.5209495	0.31136057	1.6112945	-0.098438494	16.451103	17.611332	84.91081	-22.775608	4.0690105e-09	-0.0011304454	-3.5807292e-07	-0.0017625	0.014669398	-0.011579686	315.5442	-251.78018	0	0	1.0	0.93662107	0.0012939603	9870000	94866.90230584145
329	4.071019	2.0844505	7.763601	-0.0043048155	135.9	115.83217	426.0	0.0	1000.0	991623.0	0.10016393939393939	0.44081768	0.304721	1.6079148	-0.09803558	16.871069	17.21876	99.42747	-14.127295	2.0345052e-09	-0.00089206744	2.685547e-07	-0.00092325034	0.01612369	-0.012935806	286.76917	-226.34848	0	0	1.0	0.93640405	0.0009984821	9900000	95151.86065340042
330	4.7139783	1.7162398	7.4087257	0.0029946407	148.26666	159.12614	592.0	0.0	1000.0	996071.0	0.10030926485397784	0.4891446	0.28762025	1.5444125	-0.14071245	15.094517	16.185776	100.25882	-19.307423	-1.8310548e-08	-0.0012977051	4.5572918e-07	-0.00015921223	0.017885271	-0.0146932285	316.81134	-259.67203	0	0	1.0	0.93652976	0.001267614	9930000	95436.21574497223
