Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
40	5.675882	23.855104	109.00898	-4.6816716	536.5	1157.7533	3910.0	0.0	1000.0	596240.0	0.7271219512195122	0.89560264	5.1177745	91.04773	-1.7809607	63.73553	25.396536	195.59816	12.926236	-8.392334e-09	-0.012635588	0.0	-0.0766793	19.62685	-13.2303	15102.631	-742.7344	0	0	1.5532613	0.0	1.7504092	0.008782525	820000.0	10252.840152740479
41	31.989721	49.045315	108.75894	-6.715398	690.0	1496.4692	5760.0	0.0	1000.0	610040.0	0.7262380952380952	1.7379955	8.706592	91.61164	-2.4089832	49.534527	31.69429	197.89293	-87.70312	-9.155274e-09	-0.014510348	0.0	-0.0009992188	67.031265	-30.570198	35833.418	-2111.832	0	0	1.205643	0.0	1.7252245	0.009183073	840000.0	10505.523012399673
42	18.239855	37.688076	109.050125	-1.5087247	772.5	1556.7494	5180.0	0.0	1000.0	625490.0	0.7273139534883721	2.3987136	8.244018	93.512	-4.1857243	61.63955	41.342766	205.92215	-48.56312	-1.5258789e-09	-0.012245283	0.0	0.07603242	35.777138	-19.486725	34352.98	-1657.6016	0	0	1.7025048	0.0	1.7411492	0.0092392415	860000.0	10758.667739152908
43	11.79751	32.45187	112.74101	-6.4100456	1105.5	1523.5304	4960.0	0.0	1000.0	647600.0	0.735909090909091	1.4718059	4.5619273	93.5465	-1.1055734	76.27572	50.263237	214.06364	-99.646706	3.0517577e-09	-0.014506793	7.8125e-07	0.07514258	33.029408	-9.339958	36893.746	-3067.1484	0	0	1.4385107	0.0	1.7439116	0.009024715	880000.0	11011.23075580597
44	42.842552	70.59771	212.54012	-4.951088	953.5	1668.2574	5880.0	0.0	1000.0	666670.0	0.7407444444444444	1.627357	6.8865414	96.161224	-4.3229322	99.23494	50.599735	224.11287	-15.17626	1.0681152e-08	-0.013991763	0.0	0.024478808	120.6139	-70.39258	36421.65	-3814.3906	0	0	1.4543749	0.0	1.7581646	0.0090118805	900000.0	11259.326934576035
45	12.129978	32.51476	109.13958	-4.4210725	594.5	986.09064	3690.0	0.0	1000.0	678560.0	0.7375652173913043	3.142454	8.392562	98.515915	-2.8530495	85.674736	43.538754	232.70808	-25.008	-1.1062622e-08	-0.012642111	1.953125e-07	-0.1115624	40.485706	-27.846743	18537.182	-2852.0488	0	0	1.3895249	0.0	1.7541955	0.008859121	920000.0	11509.438425779343
46	23.482672	44.336353	117.8414	-5.8974595	616.0	1257.8171	4420.0	0.0	1000.0	690880.0	0.7349787234042553	1.5213938	6.092349	98.321915	-8.232096	55.67766	28.750095	235.7835	-40.90896	6.1035155e-09	-0.014697933	2.734375e-06	-0.019575782	59.540386	-27.001541	29364.506	-1809.1973	0	0	1.4353359	0.0	1.7449436	0.008795538	940000.0	11759.767759799957
47	39.76869	60.22117	214.77544	-0.6575112	1088.5	1776.7477	6280.0	0.0	1000.0	712650.0	0.74234375	3.2162094	10.253436	96.91621	-11.980425	59.157623	33.79421	241.8841	-3.2256286	3.0517577e-09	-0.014779691	-9.765625e-08	-0.046838965	62.37411	-24.973122	48653.258	-4394.535	0	0	1.4901518	0.0	1.7463751	0.009133055	960000.0	12011.734716176987
48	16.497986	51.318287	213.41603	-6.4380918	777.0	1127.6217	3630.0	0.0	1000.0	728190.0	0.7430510204081633	2.534429	5.5896854	96.46298	-3.7542822	96.306	28.261261	248.1048	-20.064875	-7.629395e-09	-0.015937774	-2.34375e-06	-0.09787265	44.30094	-34.123066	19090.697	-2257.6816	0	0	1.2617307	0.0	1.7486372	0.008657521	980000.0	12266.066668748856
49	33.84356	48.52017	109.13087	-1.7561282	944.5	1763.4865	6460.0	0.0	1000.0	747080.0	0.74708	2.8102794	11.356442	96.53315	-3.565648	71.44422	27.892132	251.8734	-26.803759	5.722046e-10	-0.0155371195	2.34375e-06	0.1364375	85.411476	-54.76098	36057.188	-3245.75	0	0	1.2492126	0.0	1.7423236	0.009290579	1000000.0	12519.73339676857
50	38.62332	84.08678	318.86325	-1.9162136	387.0	760.69116	2390.0	0.0	1000.0	754820.0	0.7400196078431373	3.1518328	11.258378	95.97697	-6.730239	84.449814	40.999012	260.93887	-107.03294	-6.1035155e-09	-0.011645065	-9.765625e-08	-0.049393263	95.28863	-39.39221	13095.301	-2679.9473	0	0	1.6592023	0.0	1.7769474	0.0090821395	1020000.0	12769.369900226593
51	13.106512	32.989384	113.43271	-5.3077435	503.5	889.3833	3540.0	0.0	1000.0	764890.0	0.7354711538461538	2.6251996	6.408388	97.5716	-2.8308728	46.04032	28.405416	249.41843	-70.73273	0.0	-0.012180371	-9.765625e-07	-0.07350547	32.13629	-14.7754	13211.656	-1082.4336	0	0	1.5433246	0.0	1.7616274	0.009069373	1040000.0	13018.740776062012
52	29.711237	58.035404	216.26445	-5.33514	1020.5	1557.8782	4860.0	0.0	1000.0	785300.0	0.7408490566037735	2.4299343	9.273935	96.55299	-3.128905	45.792595	28.399525	253.47035	-40.64549	1.525879e-08	-0.01189176	-2.34375e-06	-0.072014056	58.043255	-24.2737	37477.62	-6312.2266	0	0	1.5681671	0.0	1.7581306	0.009213422	1060000.0	13269.788451910019
53	38.341988	50.92899	111.59136	-5.3048887	890.5	1374.3307	4910.0	0.0	1000.0	803110.0	0.7436203703703703	3.5079184	12.019478	98.230484	-3.611941	103.04488	47.25704	266.871	-43.417854	-7.629395e-09	-0.013388689	-1.2695313e-06	-0.0026282226	73.241714	-32.109394	26533.03	-1997.1758	0	0	1.6317415	0.0	1.735045	0.009284452	1080000.0	13522.047453165054
